Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Relative Velocity km per sec,Orbit Uncertainity,Minimum Orbit Intersection,Orbital Period,Hazardous
3775199,19.313,0.3647161348,0.8155300698,10.9936656324,5,.377881,899.5171571089431,False
3654067,19.3,0.3669061375,0.8204270649,15.1853763046,0,.133154,568.3714182528106,False
3715994,25.5,0.0211132445,0.0472106499,11.7836650563,7,.0289102,297.6076444853414,False
2479345,19.3,0.3669061375,0.8204270649,15.1853908371,0,.132537,568.3350563929055,False
2136818,18.9,0.4411182,0.9863702813,12.0578233394,0,.113543,331.5974828563657,False
2392476,19.1,0.4023045798,0.8995803882,20.6387494307,1,.218242,564.0743492074516,False
3127411,23.6,0.0506471459,0.1132504611,23.7920252172,6,.00066345,893.3524559164737,False
3769400,23.9,0.04411182,0.0986370281,16.6762082329,6,.000348636,282.0131352800228,False
2443103,18.0,0.6676594135,1.4929318344,16.4357903143,0,.0132207,384.5473791565931,True
3092253,22.6,0.0802703167,0.1794898848,20.2775383359,2,.0190291,269.7413481235108,True
2003362,18.3,0.5815070396,1.30028927,17.1717946252,1,.013395,359.5337847595645,True
3273782,23.8,0.046190746,0.1032856481,11.9170193564,0,.052677,243.4240059087946,False
3358222,24.6,0.0319561887,0.0714562102,11.9627445665,3,.0229498,329.7704711105523,False
3367900,25.1,0.0253837029,0.0567596853,14.374248719,7,.0625089,334.291322949438,False
3663258,27.0,0.0105816886,0.023661375,8.9651943985,6,.00868037,327.0955353193154,False
3745107,22.6,0.0802703167,0.1794898848,21.9020005711,5,.00311644,1389.865879924807,False
3759358,27.6,0.0080270317,0.0179489885,3.0475838253,2,.00413039,390.8599660611051,False
2483656,23.8,0.046190746,0.1032856481,11.9169874048,0,.0515902,243.4139883487221,False
3678562,21.0,0.1677084622,0.3750075218,19.9605417935,3,.219446,383.9839924357004,False
3754379,23.9,0.04411182,0.0986370281,12.6199504205,5,.0374399,302.9899446268817,False
3773594,25.793,0.0184482416,0.0412515222,14.2488883517,6,.0227205,331.4746752842175,False
2004341,16.0,1.6770846216,3.750075218,15.0545527147,0,.194106,907.9185905975647,False
2085953,18.1,0.6376097899,1.4257388333,16.1254206794,0,.0708098,231.9283714153592,False
3389197,22.9,0.0699125232,0.1563291544,3.7902605404,3,.00537336,338.7972757322603,False
3724242,23.6,0.0506471459,0.1132504611,5.5361578359,4,.050746,434.0721082382347,False
3747314,21.1,0.160160338,0.358129403,14.2018842392,5,.0479888,1388.276928835682,True
3772381,28.609,0.0050437665,0.0112782049,6.4489362385,6,.00593377,436.9488945260465,False
3256319,21.3,0.1460679643,0.3266178974,14.2245577999,1,.0133879,423.4731066578753,True
3775199,19.313,0.3647161348,0.8155300698,7.4158346271,5,.377881,899.5171571089431,False
2277810,21.8,0.1160259082,0.2594418179,9.129167377,1,.104736,365.9929240029879,False
2438105,18.7,0.4836764882,1.0815335068,32.3295137373,0,.018997,966.8176552524025,True
3329605,27.8,0.0073207399,0.016369672,16.1154798724,7,.00143376,409.8530465854731,False
3670633,29.3,0.0036690614,0.0082042706,10.9979726963,5,.000623923,402.2686138247686,False
2429736,20.3,0.2315021222,0.5176544822,11.6781697237,0,.10431,389.7158913963528,False
3573153,20.9,0.1756123185,0.3926810818,4.1717873076,2,.135246,559.3963398146553,False
3645308,24.6,0.0319561887,0.0714562102,12.5531454112,6,.00263218,531.9020297565894,False
3774009,23.174,0.0616247225,0.1377970686,10.1287175972,6,.0952113,608.9602716877233,False
3717054,25.7,0.0192555078,0.0430566244,11.9578079631,5,.0130673,329.9012750923198,False
2035396,16.9,1.1080388213,2.4776501261,18.525808002,0,.000589605,632.9667687674583,True
3512347,20.2,0.2424124811,0.5420507863,20.1799263374,1,.435521,400.7709077045405,False
3516489,22.4,0.0880146521,0.1968067451,8.4201817322,0,.0179445,429.4721873313424,False
3067589,22.8,0.0732073989,0.1636967205,15.8753346994,5,.0353657,565.0278251487421,False
3170221,26.5,0.0133215567,0.0297879063,2.7032244437,1,.00576149,359.0658068186285,False
3408650,26.6,0.0127219879,0.0284472297,4.7087967217,6,.00780003,308.6784703795121,False
3639421,23.2,0.0608912622,0.1361570015,11.7899326757,3,.0502394,323.6921743042597,False
3733933,27.7,0.0076657557,0.0171411509,12.6674745388,6,.0145851,287.0096366874427,False
3675307,22.8,0.0732073989,0.1636967205,6.9403587642,3,.00922884,385.5941456181894,False
2446963,19.5,0.3346223745,0.7482383761,14.6212017643,2,.126817,1086.104584651721,False
3120890,19.6,0.3195618867,0.7145621017,18.9838265929,0,.406718,912.7326657090537,False
3010076,18.5,0.5303407233,1.1858779086,22.3316009064,1,.070664,1057.740280340699,False
3519490,20.9,0.1756123185,0.3926810818,12.7146709572,1,.0287327,474.5110398148883,True
3695816,19.6,0.3195618867,0.7145621017,25.91240984,2,.254285,625.654036667999,False
3740860,20.1,0.2538370294,0.5675968529,23.3324099581,4,.0661242,1152.67622602025,False
2488580,19.6,0.3195618867,0.7145621017,18.9838265743,0,.407205,912.6202778399499,False
3409688,21.7,0.1214940408,0.2716689341,8.6211466168,0,.0373312,573.5393808730028,True
3654336,20.1,0.2538370294,0.5675968529,20.3144573136,3,.279136,479.6355722431564,False
3666542,27.0,0.0105816886,0.023661375,17.5755186489,7,.00821746,328.0764721385263,False
3141531,21.8,0.1160259082,0.2594418179,15.8631114154,2,.126227,370.2276390354846,False
3183847,25.0,0.02658,0.0594346868,14.832297151,7,.0137801,319.9238008647841,False
3553283,20.9,0.1756123185,0.3926810818,22.3867957528,2,.000867375,840.5912646010421,True
3713991,19.9,0.2783267681,0.6223575734,10.3145291228,3,.0248668,943.7713011498346,True
3771017,20.7,0.1925550782,0.4305662442,24.0353485456,4,.115952,370.9239928798369,False
3774559,24.875,0.028154964,0.0629564134,5.358362849,6,.0522855,663.4825484690828,False
2136818,18.9,0.4411182,0.9863702813,9.4440914119,0,.113543,331.5974828563657,False
3529054,19.4,0.3503926411,0.7835017643,32.3300519092,1,.0618114,529.1165534074197,False
3752567,18.9,0.4411182,0.9863702813,21.0823695922,4,.160012,577.7203552638256,False
3764807,25.9,0.0175612318,0.0392681082,4.3879155028,5,.0170586,388.2588400607675,False
2490684,19.4,0.3503926411,0.7835017643,32.3300071765,0,.0612238,529.054172139068,False
2001980,13.92,4.3707400403,9.7732718421,12.8440043126,0,.245487,816.3593868969383,False
2007753,18.6,0.5064714588,1.1325046106,10.452596342,0,.00668663,649.4945042357621,True
3297357,20.5,0.2111324448,0.4721064988,18.6364619477,1,.0503735,486.8272723811053,False
3309092,23.1,0.063760979,0.1425738833,14.2666666027,1,.00449776,271.1873505988839,False
3385160,18.1,0.6376097899,1.4257388333,6.4486422375,1,.22216,1200.574667303271,False
3644702,20.2,0.2424124811,0.5420507863,30.9735777005,0,.0393898,342.7318490825863,True
3742338,28.8,0.0046190746,0.0103285648,7.7497806063,5,.00637006,316.1337113595388,False
3694778,22.4,0.0880146521,0.1968067451,10.5145587973,6,.165473,889.3305346299258,False
2015817,18.5,0.5303407233,1.1858779086,6.3150027298,0,.248648,556.8908349192591,False
2352102,19.5,0.3346223745,0.7482383761,32.531890459,0,.0473248,1103.930020430749,True
3515377,21.1,0.160160338,0.358129403,10.4492549573,2,.0104914,1175.969948815184,True
3025767,21.7,0.1214940408,0.2716689341,7.280170356,1,.0181098,383.9636221543913,True
3483296,19.9,0.2783267681,0.6223575734,6.9150166667,0,.0643258,532.4094856066256,False
3617713,26.9,0.0110803882,0.0247765013,23.6043785515,6,.00190346,360.3860636105049,False
3631822,21.0,0.1677084622,0.3750075218,11.1105748391,4,.192668,453.7954636812278,False
2471083,19.9,0.2783267681,0.6223575734,6.9150141974,0,.0647323,532.3796595166903,False
2488490,21.7,0.1214940408,0.2716689341,7.2801011336,1,.0181806,384.0895555202742,True
3781300,21.553,0.1300034796,0.2906966177,12.899991826,5,.240279,381.3967625745072,False
3381260,23.6,0.0506471459,0.1132504611,10.60314048,0,.0361478,406.9269112862668,False
3607823,24.4,0.0350392641,0.0783501764,16.7358395539,7,.0731904,248.5449486097718,False
3475236,21.6,0.1272198785,0.2844722965,17.4812473756,1,.0277283,630.8577554560303,True
3755345,21.5,0.1332155667,0.2978790628,14.8322368951,2,.0266238,385.9737234794006,True
3771566,27.4,0.0088014652,0.0196806745,8.0374178748,6,.00487351,518.6327687510742,False
2424969,20.6,0.2016299194,0.4508582062,10.8878476274,1,.254043,556.2670406551897,False
3682230,20.6,0.2016299194,0.4508582062,26.3767586556,0,.0454314,516.9698317496465,True
3701883,21.0,0.1677084622,0.3750075218,12.6834458229,2,.00215466,776.7516457501827,True
3249704,21.6,0.1272198785,0.2844722965,11.6411741883,6,.144426,1262.317339358663,False
2303262,18.6,0.5064714588,1.1325046106,10.0949824276,0,.20526,418.3924835397528,False
2423709,19.7,0.3051792326,0.6824015094,20.6038105111,0,.00934325,652.2428190701611,True
3465951,22.7,0.0766575574,0.1714115092,8.1657743685,7,.00669281,398.3267749349061,False
3664084,18.8,0.4619074603,1.0328564805,20.0835194084,3,.264371,1236.776054445421,False
3485809,21.8,0.1160259082,0.2594418179,11.1781492812,3,.0820491,338.6690181469251,False
3636713,21.0,0.1677084622,0.3750075218,14.6769158601,3,.054397,1167.679545998272,False
3759000,23.0,0.0667659413,0.1492931834,16.118070404,6,.0439429,266.9993691112638,False
3427795,21.2,0.1529519353,0.3420109247,24.0357728949,0,.105029,441.0810193133242,False
3512702,25.4,0.022108281,0.0494356193,19.9651254551,2,.00275724,448.9710337747432,False
3629117,23.1,0.063760979,0.1425738833,18.5683928148,3,.00375179,483.5058605176577,False
3738932,28.0,0.0066765941,0.0149293183,9.3331089649,6,.000615632,366.9018879396638,False
3747306,20.8,0.1838886721,0.411187571,18.8302357689,3,.246075,491.7513110933501,False
3760958,22.4,0.0880146521,0.1968067451,8.8107907531,3,.0518773,493.5838485434683,False
2365449,20.5,0.2111324448,0.4721064988,13.7408581937,1,.154706,348.0691375405533,False
3137689,22.2,0.096506147,0.2157943048,1.5564373389,1,.170088,903.1359458038664,False
3514959,21.2,0.1529519353,0.3420109247,23.6978524077,0,.163813,318.4341389431929,False
2338292,19.0,0.4212646106,0.9419763057,17.4395094976,0,.192747,260.7308059114821,False
3445629,18.7,0.4836764882,1.0815335068,23.9400217009,2,.182935,675.3456303338843,False
3653320,18.5,0.5303407233,1.1858779086,16.1754125014,3,.119081,1167.731490511837,False
3683471,24.9,0.0278326768,0.0622357573,11.0352374007,6,.0690275,1240.493449111554,False
3743127,24.6,0.0319561887,0.0714562102,13.464591633,6,.071717,299.9348002884523,False
3616697,21.5,0.1332155667,0.2978790628,25.7546166293,2,.215902,389.1184012474305,False
2003361,19.03,0.4154846434,0.9290519063,6.0231915198,0,.0138088,485.8431884185435,True
3392452,21.2,0.1529519353,0.3420109247,13.5269137058,1,.110522,330.6771341044544,False
3648873,22.6,0.0802703167,0.1794898848,11.8704454708,5,.0486739,254.3151043914417,False
3708363,19.4,0.3503926411,0.7835017643,27.5917949172,1,.213243,805.7734214739581,False
2450649,19.5,0.3346223745,0.7482383761,15.2729128495,0,.0543609,328.4272064398105,False
3653259,23.0,0.0667659413,0.1492931834,20.8442434586,6,.0368816,291.126259715286,False
3763275,25.9,0.0175612318,0.0392681082,6.5020430473,6,.00794797,384.3517675586699,False
3432563,18.9,0.4411182,0.9863702813,16.1921084529,1,.110975,1014.792276750923,False
3432642,20.7,0.1925550782,0.4305662442,24.5190113853,1,.0787175,269.9744034889082,False
3507181,20.2,0.2424124811,0.5420507863,20.3419682442,1,.170914,305.5781996025896,False
3648202,25.0,0.02658,0.0594346868,11.1875206924,5,.064692,582.9496908337308,False
3358222,24.6,0.0319561887,0.0714562102,9.8266364454,3,.0229498,329.7704711105523,False
3740808,20.3,0.2315021222,0.5176544822,10.2405041226,4,.0340857,1312.529268357479,True
3752517,20.8,0.1838886721,0.411187571,18.3253629689,5,.256543,530.1259723864684,False
3758834,20.8,0.1838886721,0.411187571,2.0822065298,2,.258474,996.8482773086514,False
3167348,21.9,0.1108038821,0.2477650126,30.1607598492,0,.070206,316.641325664771,False
3776113,20.397,0.2213884586,0.4950396429,11.0750365572,5,.225141,814.8660642280329,False
2138852,20.2,0.2424124811,0.5420507863,12.0140680636,0,.126152,365.9583451042971,False
3653537,21.3,0.1460679643,0.3266178974,35.4017634995,2,.0179104,528.7356290583903,True
3653699,21.2,0.1529519353,0.3420109247,18.6805604869,6,.0427117,832.3605716193379,True
3634155,23.6,0.0506471459,0.1132504611,2.1943978653,3,.055087,496.341874868455,False
3772993,27.197,0.0096639567,0.0216092642,6.8188722073,6,.00223976,357.8420270713033,False
2136818,18.9,0.4411182,0.9863702813,15.0774129757,0,.113543,331.5974828563657,False
3440319,22.4,0.0880146521,0.1968067451,8.2494773825,8,.0171372,251.3633499377095,False
3760684,21.9,0.1108038821,0.2477650126,27.6690750572,2,.0188042,351.5539971239855,True
3673545,21.5,0.1332155667,0.2978790628,11.3072276284,4,.0728584,518.0700374525765,False
3361624,19.5,0.3346223745,0.7482383761,21.3431387643,0,.1083,829.0704808602858,False
3552665,23.7,0.0483676488,0.1081533507,9.0212592142,5,.00182612,590.6251153732496,False
3723816,19.8,0.2914439045,0.6516883822,28.4720745745,3,.137029,815.3138386712601,False
3092220,20.0,0.2658,0.5943468684,31.7026712442,0,.172297,568.2216192649554,False
2369984,18.8,0.4619074603,1.0328564805,13.0028631093,0,.209541,389.4126946448688,False
3381230,20.9,0.1756123185,0.3926810818,22.020977319,1,.159552,301.7827204224093,False
3013651,24.0,0.0421264611,0.0941976306,11.4781750025,8,.015109,482.9980922650655,False
2175706,18.4,0.5553349116,1.2417666126,9.2916768694,0,.028314,395.2547272990419,True
2455148,21.1,0.160160338,0.358129403,7.7404812347,0,.0233345,503.8497580947811,True
3486442,22.0,0.1058168859,0.2366137501,12.3588228891,0,.0326204,313.7936078873723,True
3602572,22.3,0.0921626549,0.2060819612,5.020727986,3,.0752498,390.2114374413899,False
3007925,26.5,0.0133215567,0.0297879063,7.4542360107,7,.00740285,1407.711865632511,False
2018882,15.9,1.7561231848,3.9268108181,18.919158547,0,.43275,798.9906138605706,False
2162854,19.1,0.4023045798,0.8995803882,10.9855422655,0,.214004,555.777121989752,False
2192559,20.1,0.2538370294,0.5675968529,7.5533021758,0,.0260273,406.8985110402536,True
2194268,18.2,0.6089126221,1.3615700154,43.7899331054,0,.0260591,639.709855945518,True
3766434,21.2,0.1529519353,0.3420109247,24.6253739918,5,.12968,460.6428253633982,False
3046648,20.2,0.2424124811,0.5420507863,8.8936439452,2,.135583,357.0982574152831,False
3553988,25.4,0.022108281,0.0494356193,11.6561253821,7,.00299781,281.8791805992721,False
3558387,20.6,0.2016299194,0.4508582062,12.6383966301,1,.0439084,592.0751628373572,True
3723766,22.3,0.0921626549,0.2060819612,17.642835779,2,.0528668,385.2105871703527,False
3740342,21.9,0.1108038821,0.2477650126,21.1995158033,6,.290219,442.0090064851923,False
3711168,20.8,0.1838886721,0.411187571,34.1146414152,5,.0587049,1541.519820237548,False
3160853,21.3,0.1460679643,0.3266178974,17.0091579924,1,.194743,315.9477892091431,False
3402134,25.3,0.0231502122,0.0517654482,19.8225730514,7,.0174886,245.323292150214,False
3477703,29.2,0.0038419789,0.008590926,9.0244911101,5,.00238665,294.6432208416104,False
3528338,21.5,0.1332155667,0.2978790628,14.151109013,1,.313053,427.3328232665012,False
3553987,23.2,0.0608912622,0.1361570015,9.9880812357,4,.00818455,299.4216830716279,False
3639549,27.4,0.0088014652,0.0196806745,2.7038574039,4,.0347097,456.9942734128599,False
3738913,26.1,0.0160160338,0.0358129403,6.5242072367,1,.00296693,412.234187120254,False
3092170,27.0,0.0105816886,0.023661375,9.0509437584,8,.0109902,1437.626473218831,False
2005590,19.7,0.3051792326,0.6824015094,13.0842564425,2,.12141,357.4085888869291,False
3508131,22.7,0.0766575574,0.1714115092,17.0932309541,0,.0440685,440.6127194948093,False
3012991,21.5,0.1332155667,0.2978790628,8.7822626039,6,.105961,701.3172114025334,False
3182823,24.1,0.040230458,0.0899580388,10.4221950882,6,.00335624,276.259428572244,False
3328634,23.1,0.063760979,0.1425738833,4.9603034312,6,.10938,585.5254572319055,False
3388356,22.7,0.0766575574,0.1714115092,14.1232665096,0,.152437,609.1447396368023,False
3600242,19.9,0.2783267681,0.6223575734,28.2012658991,2,.0298515,321.0931879120298,True
3758927,21.1,0.160160338,0.358129403,19.0647724357,6,.033471,547.9463697160317,True
3781897,25.664,0.0195773983,0.0437763934,7.9463896059,6,.0177601,366.637515319359,False
2100756,16.3,1.4606796427,3.2661789745,15.7028111022,0,.102054,1248.545399597102,False
2138258,19.1,0.4023045798,0.8995803882,20.9539081324,0,.0729109,240.9198764221961,False
3092173,18.8,0.4619074603,1.0328564805,14.1885235352,0,.360761,1348.165344847602,False
3025767,21.7,0.1214940408,0.2716689341,7.914396784,1,.0181098,383.9636221543913,True
3351481,21.0,0.1677084622,0.3750075218,11.9882981591,1,.261909,825.1666292181042,False
3467216,19.8,0.2914439045,0.6516883822,16.9160883269,1,.0670261,654.8184312276933,False
3699514,17.2,0.9650614696,2.1579430484,26.6899110781,1,.288539,1241.157408479784,False
2477248,19.8,0.2914439045,0.6516883822,16.9161389933,1,.0693314,654.7969858804818,False
2488490,21.7,0.1214940408,0.2716689341,7.9143760224,1,.0181806,384.0895555202742,True
2010165,17.3,0.9216265485,2.0608196123,26.0653736176,0,.375572,501.1543638808701,False
2162080,19.9,0.2783267681,0.6223575734,10.9571404904,0,.188689,310.1652369649647,False
3274691,24.5,0.0334622374,0.0748238376,15.0380596443,6,.0247104,321.4052717631397,False
3727339,20.6,0.2016299194,0.4508582062,10.5383611134,5,.13365,474.9589273494616,False
3745504,21.7,0.1214940408,0.2716689341,31.5575520323,6,.0234374,933.9119816834038,True
3409432,19.7,0.3051792326,0.6824015094,19.8938604853,0,.317019,910.1650925583451,False
3775093,24.159,0.0391520924,0.08754674,12.4113574686,7,.0653622,287.9627384726205,False
2277810,21.8,0.1160259082,0.2594418179,9.1651082798,1,.104736,365.9929240029879,False
2395289,18.3,0.5815070396,1.30028927,23.6312780804,0,.0938502,535.4086677220515,False
3306214,22.0,0.1058168859,0.2366137501,16.6131461151,0,.0707555,439.3695661351827,False
3614400,25.6,0.0201629919,0.0450858206,15.4230135823,6,.00647684,415.0933452736339,False
3752445,24.183,0.03872175,0.0865844652,4.0971999607,0,.0345404,365.9309688008125,False
2469219,24.2,0.0384197891,0.0859092601,4.0971896936,0,.034775,366.015134388046,False
3670102,21.0,0.1677084622,0.3750075218,16.1828140915,1,.0379556,1166.311821921134,True
2008507,17.2,0.9650614696,2.1579430484,21.9991771481,0,.219636,800.3734554736299,False
3608784,20.5,0.2111324448,0.4721064988,12.4373668236,1,.128608,566.9111216694996,False
3013039,20.8,0.1838886721,0.411187571,17.8865244352,8,.0311557,1453.877563889573,True
2154555,16.7,1.214940408,2.7166893409,26.086640422,0,.115277,470.7224668544186,False
2464798,19.4,0.3503926411,0.7835017643,10.2631978228,0,.0955809,312.7682040874136,False
3560817,22.6,0.0802703167,0.1794898848,8.5901263264,4,.0268535,675.7811115132225,False
